state,year,gdp,income_pc,real_income_pc,rpp,employment,population,gdp_pc,employment_pc
Wisconsin,2020,344691000000.0,55499.0,57378.0,92.666,3581288.0,5897371.0,58448.25,0.6072685608553371
Wisconsin,2021,368997300000.0,60699.0,59816.0,93.309,3682367.0,5882128.0,62731.94,0.6260263292468304
Wisconsin,2022,403570300000.0,61831.0,57706.0,92.401,3767253.0,5903472.0,68361.52,0.6381419273268341
Wisconsin,2023,431913900000.0,64872.0,57791.0,93.22,3841837.0,5930350.0,72831.1,0.6478263508899137
Wisconsin,2024,453298600000.0,67755.0,58273.0,94.095,3867941.0,5957168.0,76092.97,0.6492919118614752
Wyoming,2008,42694600000.0,49451.0,58246.0,95.291,398989.0,546043.0,78189.08,0.7306915389447352
Wyoming,2009,36282200000.0,44499.0,51860.0,96.618,387490.0,559851.0,64806.89,0.6921305847448697
Wyoming,2010,37567500000.0,46395.0,53762.0,95.473,385075.0,564402.0,66561.6,0.6822707928037108
Wyoming,2011,39615100000.0,50631.0,55967.0,97.618,390340.0,566844.0,69887.13,0.6886197966283493
Wyoming,2012,38679300000.0,53597.0,58974.0,96.265,396724.0,575491.0,67210.96,0.6893661238837793
Wyoming,2013,39365600000.0,52835.0,56738.0,97.347,400510.0,580937.0,67762.25,0.6894207117122855
Wyoming,2014,40573900000.0,56251.0,59538.0,97.404,406401.0,580959.0,69839.52,0.699534734809169
Wyoming,2015,38624800000.0,56120.0,59598.0,96.941,406045.0,583671.0,66175.64,0.6956744467345474
Wyoming,2016,36105900000.0,53419.0,55723.0,97.747,398144.0,582007.0,62036.88,0.6840879920688239
Wyoming,2017,37620300000.0,56378.0,58171.0,97.146,398968.0,576240.0,65285.82,0.6923642926558379
Wyoming,2018,39614500000.0,59197.0,62928.0,92.372,404591.0,574783.0,68920.79,0.7039021682965572
Wyoming,2019,40029500000.0,61853.0,63616.0,94.107,407870.0,575327.0,69576.95,0.7089359616357306
Wyoming,2020,36982700000.0,65093.0,67906.0,91.836,401439.0,577669.0,64020.57,0.6949291029984299
Wyoming,2021,42410600000.0,71459.0,71860.0,91.44,419797.0,579662.0,73164.36,0.7242099706380615
Wyoming,2022,49570400000.0,77768.0,73081.0,91.767,430968.0,581742.0,85210.28,0.7408232515444991
Wyoming,2023,51350100000.0,83038.0,75323.0,91.551,449620.0,584666.0,87828.09,0.7690202611405487
Wyoming,2024,51498100000.0,86477.0,75501.0,92.691,447255.0,586722.0,87772.57,0.762294579034023
